Observation id,Observation date,Description,Temperature,Humidity,Wind,Weather,Ground softness,Ladder trap,Primary location,Time budget start,Time budget stop,Time budget duration,Subject,Behavior,Modifiers,Total number of occurences,Total duration (s),Duration mean (s),Duration std dev,inter-event intervals mean (s),inter-event intervals std dev,% of total length
13-6-25 BB #2,2026-01-0213:18:46.203,,68,68,15,(no record),(no record),no,tree,0.000,139.200,139.200,No focal subject,Close proximity,Mutual|Mutual,1,128.64,128.64,NA,NA,NA,92.4
13-6-25 BB #2,2026-01-0213:18:46.203,,68,68,15,(no record),(no record),no,tree,0.000,139.200,139.200,Broken beak,Preen,Auto-,2,118.4,59.2,11.823,10.08,NA,85.1
13-6-25 BB #2,2026-01-0213:18:46.203,,68,68,15,(no record),(no record),no,tree,0.000,139.200,139.200,Broken beak,Preen,Auto-,2,118.4,59.2,11.823,10.08,NA,85.1
13-6-25 BB #2,2026-01-0213:18:46.203,,68,68,15,(no record),(no record),no,tree,0.000,139.200,139.200,Broken beak,Alert,Broken beak,2,20.8,10.4,0.453,67.56,NA,14.9
13-6-25 BB #2,2026-01-0213:18:46.203,,68,68,15,(no record),(no record),no,tree,0.000,139.200,139.200,Broken beak,Alert,Broken beak,2,20.8,10.4,0.453,67.56,NA,14.9
13-6-25 BB #2,2026-01-0213:18:46.203,,68,68,15,(no record),(no record),no,tree,0.000,139.200,139.200,Broken beak,Preen,Auto-,2,118.4,59.2,11.823,10.08,NA,85.1
13-6-25 BB #2,2026-01-0213:18:46.203,,68,68,15,(no record),(no record),no,tree,0.000,139.200,139.200,Broken beak,Preen,Auto-,2,118.4,59.2,11.823,10.08,NA,85.1
13-6-25 BB #2,2026-01-0213:18:46.203,,68,68,15,(no record),(no record),no,tree,0.000,139.200,139.200,Broken beak,Alert,Broken beak,2,20.8,10.4,0.453,67.56,NA,14.9
13-6-25 BB #2,2026-01-0213:18:46.203,,68,68,15,(no record),(no record),no,tree,0.000,139.200,139.200,Broken beak,Alert,Broken beak,2,20.8,10.4,0.453,67.56,NA,14.9
13-6-25 BB #2,2026-01-0213:18:46.203,,68,68,15,(no record),(no record),no,tree,0.000,139.200,139.200,Other crow #1,Resting,Other crow #1,1,128.12,128.12,NA,NA,NA,92.0
